date,temp_max,temp_min,precipitation,wind_speed,weather_code,condition,year,month,day
01-10-2023,34.5,21.3,0,19.5,2,Sunny,2023,10,1
02-10-2023,33.8,20.1,0,19.9,0,Sunny,2023,10,2
03-10-2023,33.8,20,0,23.4,0,Sunny,2023,10,3
04-10-2023,33.8,18.9,0,21.1,0,Sunny,2023,10,4
05-10-2023,34.2,19.9,0,16.4,0,Sunny,2023,10,5
06-10-2023,35.2,19.9,0,13.7,0,Hot Sunny,2023,10,6
07-10-2023,35,21.5,0,14.4,0,Hot Sunny,2023,10,7
08-10-2023,35.2,24,0,14.9,0,Hot Sunny,2023,10,8
09-10-2023,35.2,24.5,0,16.7,0,Hot Sunny,2023,10,9
10-10-2023,33.5,24.4,2.5,13.1,63,Sunny,2023,10,10
11-10-2023,33.7,21.2,0,15.5,0,Sunny,2023,10,11
12-10-2023,33.2,18.9,0,14.3,0,Sunny,2023,10,12
13-10-2023,34.7,20.2,0,13.4,0,Sunny,2023,10,13
14-10-2023,35,21.5,0,16.1,1,Hot Sunny,2023,10,14
15-10-2023,33.7,22.3,0.1,15.6,51,Sunny,2023,10,15
16-10-2023,29,19.8,9.9,27.6,63,Rainy,2023,10,16
17-10-2023,28.6,18.2,3.3,13.5,61,Sunny,2023,10,17
18-10-2023,29,17.1,0,14.7,0,Sunny,2023,10,18
19-10-2023,28.5,17,0,13.2,0,Sunny,2023,10,19
20-10-2023,29.1,17,0,9.9,0,Sunny,2023,10,20
21-10-2023,29.6,16.7,0,9.8,0,Sunny,2023,10,21
22-10-2023,30.4,17,0,10.8,1,Sunny,2023,10,22
23-10-2023,29.7,17.5,0,11.4,0,Sunny,2023,10,23
24-10-2023,30.5,17.6,0,11,1,Sunny,2023,10,24
25-10-2023,30.6,17,0,14.6,0,Sunny,2023,10,25
26-10-2023,30.5,16.9,0,13,0,Sunny,2023,10,26
27-10-2023,30.4,16.6,0,11.9,3,Sunny,2023,10,27
28-10-2023,30,18.5,0,10,3,Sunny,2023,10,28
29-10-2023,31.4,17.8,0,9.3,3,Sunny,2023,10,29
30-10-2023,31.7,17.5,0,10.7,3,Sunny,2023,10,30
31-10-2023,31,18.5,0,8.9,3,Sunny,2023,10,31
01-11-2023,30.5,18.8,0,10.8,0,Sunny,2023,11,1
02-11-2023,30.2,19,0,10.5,1,Sunny,2023,11,2
03-11-2023,28.5,17.8,1.1,16.8,55,Sunny,2023,11,3
04-11-2023,29.6,15.9,0,16,3,Sunny,2023,11,4
05-11-2023,29.6,16.8,0,11.3,0,Sunny,2023,11,5
06-11-2023,29.5,15.1,0,11.4,1,Sunny,2023,11,6
07-11-2023,30.1,16.3,0,11.4,1,Sunny,2023,11,7
08-11-2023,29.5,16.8,0,10.3,1,Sunny,2023,11,8
09-11-2023,29.2,16.9,0,10.3,1,Sunny,2023,11,9
10-11-2023,26.4,16.1,2.9,19.5,61,Rainy,2023,11,10
11-11-2023,25.2,14.9,0,11.6,0,Clear Sky,2023,11,11
12-11-2023,25.1,13.9,0,11.4,0,Clear Sky,2023,11,12
13-11-2023,25.5,13.2,0,9.8,3,Cloudy,2023,11,13
14-11-2023,25.2,14.1,0,9.8,3,Cloudy,2023,11,14
15-11-2023,25.7,13.1,0,10.2,0,Clear Sky,2023,11,15
16-11-2023,26.2,13,0,8.6,0,Clear Sky,2023,11,16
17-11-2023,26.8,14.3,0,9.9,1,Pleasant,2023,11,17
18-11-2023,26.2,14.6,0,8,1,Pleasant,2023,11,18
19-11-2023,25.6,13.9,0,10.5,1,Pleasant,2023,11,19
20-11-2023,25.5,13.4,0,10.2,0,Clear Sky,2023,11,20
21-11-2023,25.2,13.5,0,16.3,1,Pleasant,2023,11,21
22-11-2023,24.8,13.1,0,13.8,0,Clear Sky,2023,11,22
23-11-2023,24.8,11.3,0,9,0,Clear Sky,2023,11,23
24-11-2023,25.1,13.4,0,10,3,Cloudy,2023,11,24
25-11-2023,25.2,12.4,0,10,3,Cloudy,2023,11,25
26-11-2023,25.5,14.2,0,11.2,3,Cloudy,2023,11,26
27-11-2023,24,15.6,4,23.2,61,Rainy,2023,11,27
28-11-2023,20.5,15.1,3.2,10.2,61,Rainy,2023,11,28
29-11-2023,24.4,13.4,0.4,8.7,51,Light Drizzle,2023,11,29
30-11-2023,21.6,14.1,1,13.3,53,Drizzle,2023,11,30
01-12-2023,24.1,13.8,0.1,8,51,Light Drizzle,2023,12,1
02-12-2023,24.2,13.2,0,8.7,0,Clear Sky,2023,12,2
03-12-2023,24.5,12.1,0.1,10.4,51,Light Drizzle,2023,12,3
04-12-2023,22.9,13.7,0,11.3,2,Pleasant,2023,12,4
05-12-2023,23.2,11.4,0,12.4,0,Clear Sky,2023,12,5
06-12-2023,23.5,11.6,0,11.3,0,Clear Sky,2023,12,6
07-12-2023,24.1,11.6,0,10.2,0,Clear Sky,2023,12,7
08-12-2023,23.8,11.4,0,13.3,0,Clear Sky,2023,12,8
09-12-2023,23.4,10.7,0,13.3,1,Pleasant,2023,12,9
10-12-2023,22.5,10.8,0,18,3,Cloudy,2023,12,10
11-12-2023,22.2,9.1,0,10.1,0,Clear Sky,2023,12,11
12-12-2023,22.8,9.2,0,11.4,0,Clear Sky,2023,12,12
13-12-2023,22.8,10.4,0,10.3,3,Cloudy,2023,12,13
14-12-2023,22.1,9.7,0,16.1,3,Cloudy,2023,12,14
15-12-2023,22,7.4,0,10.2,3,Cloudy,2023,12,15
16-12-2023,22.3,7.7,0,12.1,3,Cloudy,2023,12,16
17-12-2023,22.5,9.4,0,12.6,0,Clear Sky,2023,12,17
18-12-2023,21.5,9.1,0,20.1,0,Clear Sky,2023,12,18
19-12-2023,21.5,8.6,0,17.1,2,Pleasant,2023,12,19
20-12-2023,20.4,7.9,0,11.8,3,Cloudy,2023,12,20
21-12-2023,21.5,8.1,0,13.3,3,Cloudy,2023,12,21
22-12-2023,21.5,7.1,0,9.7,3,Cloudy,2023,12,22
23-12-2023,22,11.1,0.3,9.4,51,Light Drizzle,2023,12,23
24-12-2023,22.9,9.6,0,9.2,2,Pleasant,2023,12,24
25-12-2023,22.9,10.7,0,12.2,0,Clear Sky,2023,12,25
26-12-2023,22.7,9.5,0,8.2,3,Cloudy,2023,12,26
27-12-2023,21.6,8.4,0,10.1,3,Cloudy,2023,12,27
28-12-2023,20.9,9.7,0,10.3,3,Cloudy,2023,12,28
29-12-2023,20.2,8.2,0,6.4,3,Cloudy,2023,12,29
30-12-2023,19,8.9,0,9.3,3,Cloudy,2023,12,30
31-12-2023,18.6,7.6,0,8,3,Cloudy,2023,12,31
01-01-2024,16.1,5.9,0,8.2,3,Cold,2024,1,1
02-01-2024,15.3,4.6,0,8.2,3,Cold,2024,1,2
03-01-2024,15.9,4.8,0,10.4,3,Cold,2024,1,3
04-01-2024,17.9,5.2,0,10.2,3,Cold,2024,1,4
05-01-2024,17.2,7.3,0.1,9.7,51,Cold,2024,1,5
06-01-2024,16.9,6.3,0,9,3,Cold,2024,1,6
07-01-2024,17.5,6.1,0,7.1,3,Cold,2024,1,7
08-01-2024,18.4,5.5,0,8.9,3,Cloudy,2024,1,8
09-01-2024,18,6.2,0,13.9,3,Cold,2024,1,9
10-01-2024,15.8,4.6,0,15,0,Cold,2024,1,10
11-01-2024,15.4,5.6,0,12,3,Cold,2024,1,11
12-01-2024,17.4,5.6,0,12.4,3,Cold,2024,1,12
13-01-2024,18.1,5.8,0,10.2,3,Cloudy,2024,1,13
14-01-2024,18,4.8,0,10,3,Cold,2024,1,14
15-01-2024,16,4.9,0,9,3,Cold,2024,1,15
16-01-2024,17.5,3.8,0,11,3,Cold,2024,1,16
17-01-2024,17.8,4,0,10.7,1,Cold,2024,1,17
18-01-2024,17.5,6,0,8,3,Cold,2024,1,18
19-01-2024,16.8,6.2,0,9.2,3,Cold,2024,1,19
20-01-2024,16,5.1,0,10.3,3,Cold,2024,1,20
21-01-2024,16,5.2,0,14.1,3,Cold,2024,1,21
22-01-2024,16.9,5,0,10.6,3,Cold,2024,1,22
23-01-2024,17.3,4.8,0,8.9,3,Cold,2024,1,23
24-01-2024,18.1,6.3,0,8.3,3,Cloudy,2024,1,24
25-01-2024,17.5,5.6,0,10.4,3,Cold,2024,1,25
26-01-2024,18.5,6,0,11.3,3,Cloudy,2024,1,26
27-01-2024,20.5,6.9,0,16.8,3,Cloudy,2024,1,27
28-01-2024,20.2,6.9,0,13.8,3,Cloudy,2024,1,28
29-01-2024,21.3,9.4,0,12.2,2,Pleasant,2024,1,29
30-01-2024,20.5,10,0,9.4,3,Cloudy,2024,1,30
31-01-2024,20.1,9.9,9,14.5,63,Rainy,2024,1,31
01-02-2024,21.2,12.2,30,21.5,65,Heavy Rainy,2024,2,1
02-02-2024,19.3,8.5,0,15.5,3,Cloudy,2024,2,2
03-02-2024,20.6,8.2,0,11.5,3,Cloudy,2024,2,3
04-02-2024,20.7,12.9,7.1,16.2,63,Rainy,2024,2,4
05-02-2024,19.8,10.3,2.1,12.2,55,Heavy Drizzle,2024,2,5
06-02-2024,18.6,7.4,0,15.6,2,Pleasant,2024,2,6
07-02-2024,18.4,7.9,0,23.7,3,Cloudy,2024,2,7
08-02-2024,19,8.1,0,27.4,3,Cloudy,2024,2,8
09-02-2024,20.5,8.1,0,15.7,0,Clear Sky,2024,2,9
10-02-2024,19.7,7.2,0,11.8,3,Cloudy,2024,2,10
11-02-2024,21.5,8.1,0,9.7,0,Clear Sky,2024,2,11
12-02-2024,21.5,7.7,0,9.7,3,Cloudy,2024,2,12
13-02-2024,21.1,8.4,0,10.5,3,Cloudy,2024,2,13
14-02-2024,22.6,9.6,0,13.6,3,Cloudy,2024,2,14
15-02-2024,23.6,9.7,0,15,0,Clear Sky,2024,2,15
16-02-2024,24.5,8.6,0,12.8,0,Clear Sky,2024,2,16
17-02-2024,24.5,9.6,0,14.9,1,Pleasant,2024,2,17
18-02-2024,27.1,9.9,0,15.9,3,Cloudy,2024,2,18
19-02-2024,26.8,14.7,0,28.5,3,Cloudy,2024,2,19
20-02-2024,27.3,15.2,0.2,20,51,Light Drizzle,2024,2,20
21-02-2024,25.9,12.1,0,17.3,2,Pleasant,2024,2,21
22-02-2024,24,10.9,0,16.7,2,Pleasant,2024,2,22
23-02-2024,22.8,8.5,0,15.2,0,Clear Sky,2024,2,23
24-02-2024,23.4,9.3,0,12.1,3,Cloudy,2024,2,24
25-02-2024,25,10.4,0,17.7,3,Cloudy,2024,2,25
26-02-2024,24.6,11.1,0,12,3,Cloudy,2024,2,26
27-02-2024,24.5,14.1,0.9,16,53,Drizzle,2024,2,27
28-02-2024,24,11.4,0,20.7,0,Clear Sky,2024,2,28
29-02-2024,26.2,12,0,13.2,1,Pleasant,2024,2,29
01-03-2024,26.5,13.9,1.7,16,53,Drizzle,2024,3,1
02-03-2024,24.6,17.2,6.5,33.4,61,Rainy,2024,3,2
03-03-2024,22.7,13.4,10.4,15.4,65,Rainy,2024,3,3
04-03-2024,21.6,11.1,0,14.7,3,Cloudy,2024,3,4
05-03-2024,20.9,8.9,0,15.6,3,Cloudy,2024,3,5
06-03-2024,21,9.1,0,15.3,3,Cloudy,2024,3,6
07-03-2024,24.2,10.1,0,15.1,1,Pleasant,2024,3,7
08-03-2024,25.4,11.3,0,16.8,0,Clear Sky,2024,3,8
09-03-2024,25.2,11.8,0,17.4,3,Cloudy,2024,3,9
10-03-2024,26.5,11.9,0,11.6,3,Cloudy,2024,3,10
11-03-2024,29.5,14.8,0,13.8,3,Sunny,2024,3,11
12-03-2024,29,13.9,0,16.9,1,Sunny,2024,3,12
13-03-2024,29.4,13.9,0.2,18.2,51,Sunny,2024,3,13
14-03-2024,29.2,14.1,0,15.8,1,Sunny,2024,3,14
15-03-2024,27.1,14.3,0,16.9,3,Cloudy,2024,3,15
16-03-2024,27.5,12.6,0,12.9,3,Cloudy,2024,3,16
17-03-2024,28.8,11.8,0,11.5,3,Sunny,2024,3,17
18-03-2024,28.5,12.9,0,13,2,Sunny,2024,3,18
19-03-2024,29.8,13.6,0,16.3,1,Sunny,2024,3,19
20-03-2024,32,14.1,0,11.6,3,Sunny,2024,3,20
21-03-2024,29.1,16.9,0,18.7,3,Sunny,2024,3,21
22-03-2024,32.4,17.8,0,13.3,1,Sunny,2024,3,22
23-03-2024,33.8,18,0,19.6,2,Sunny,2024,3,23
24-03-2024,31,18.5,0.1,35.3,51,Sunny,2024,3,24
25-03-2024,32.8,16.6,0,21.2,2,Sunny,2024,3,25
26-03-2024,33.5,18.5,0,14.2,3,Sunny,2024,3,26
27-03-2024,36.4,21.5,0,20.4,3,Hot Sunny,2024,3,27
28-03-2024,37,21.9,0,16.3,3,Hot Sunny,2024,3,28
29-03-2024,36.5,20.9,0,19.4,3,Hot Sunny,2024,3,29
30-03-2024,35.2,22.8,0,19.2,3,Hot Sunny,2024,3,30
31-03-2024,34.3,20,0,21.4,0,Sunny,2024,3,31
01-04-2024,31.3,18.7,0,20.8,3,Sunny,2024,4,1
02-04-2024,32.9,17,0,21.4,3,Sunny,2024,4,2
03-04-2024,35.8,21.8,0,18.8,3,Hot Sunny,2024,4,3
04-04-2024,36.4,20.5,0,18,3,Hot Sunny,2024,4,4
05-04-2024,35.6,21.2,0,28.2,3,Hot Sunny,2024,4,5
06-04-2024,35,19.6,0,21.3,0,Hot Sunny,2024,4,6
07-04-2024,35.4,17.5,0,21.1,0,Hot Sunny,2024,4,7
08-04-2024,36.8,19,0,20,1,Hot Sunny,2024,4,8
09-04-2024,37.8,19.9,0,16.6,3,Hot Sunny,2024,4,9
10-04-2024,38.5,19.8,0,13.4,3,Hot Sunny,2024,4,10
11-04-2024,38,22.1,0,14.2,2,Hot Sunny,2024,4,11
12-04-2024,38.8,21.8,0,11.3,3,Hot Sunny,2024,4,12
13-04-2024,38.5,25.3,1.2,16,53,Hot Sunny,2024,4,13
14-04-2024,33.8,22.8,0.5,15.5,51,Sunny,2024,4,14
15-04-2024,36.3,22.2,1.3,20.9,55,Hot Sunny,2024,4,15
16-04-2024,35.7,23.5,0,21.6,3,Hot Sunny,2024,4,16
17-04-2024,35.3,22.2,0,29.3,3,Hot Sunny,2024,4,17
18-04-2024,37.8,23.6,0,17.3,3,Hot Sunny,2024,4,18
19-04-2024,38.3,24.6,0,18.9,3,Hot Sunny,2024,4,19
20-04-2024,36.7,22.3,0,21.1,3,Hot Sunny,2024,4,20
21-04-2024,36.6,23.6,0,17.6,3,Hot Sunny,2024,4,21
22-04-2024,37,24.5,0,25.5,3,Hot Sunny,2024,4,22
23-04-2024,38,22.6,0,23.2,1,Hot Sunny,2024,4,23
24-04-2024,36.8,21,0,21.9,0,Hot Sunny,2024,4,24
25-04-2024,38.2,21.5,0,23.7,2,Hot Sunny,2024,4,25
26-04-2024,39.2,23.4,0,32.9,3,Hot Sunny,2024,4,26
27-04-2024,37.8,26,0,21.3,3,Hot Sunny,2024,4,27
28-04-2024,37.5,22.7,0,17,3,Hot Sunny,2024,4,28
29-04-2024,38,23.6,0,23.7,2,Hot Sunny,2024,4,29
30-04-2024,36.2,23.2,0,19,0,Hot Sunny,2024,4,30
01-05-2024,32.7,20.5,0,23.6,0,Sunny,2024,5,1
02-05-2024,35,19.3,0,19.5,3,Hot Sunny,2024,5,2
03-05-2024,38,20.7,0,23.9,3,Hot Sunny,2024,5,3
04-05-2024,40.5,26.5,0,16.4,3,Extreme Hot,2024,5,4
05-05-2024,40.9,25,0,19.2,2,Extreme Hot,2024,5,5
06-05-2024,40.6,26,0,23.6,2,Extreme Hot,2024,5,6
07-05-2024,41.4,26.1,0,18.1,1,Extreme Hot,2024,5,7
08-05-2024,39.7,27,0,21.1,3,Hot Sunny,2024,5,8
09-05-2024,39.6,26.2,0,25.3,2,Hot Sunny,2024,5,9
10-05-2024,39.5,26,1.1,20.9,51,Hot Sunny,2024,5,10
11-05-2024,38.8,26,0.1,18.5,51,Hot Sunny,2024,5,11
12-05-2024,37.8,27.5,0.1,15.9,51,Hot Sunny,2024,5,12
13-05-2024,40.3,27.2,0,16.4,3,Extreme Hot,2024,5,13
14-05-2024,40.7,24.5,0,20.5,3,Extreme Hot,2024,5,14
15-05-2024,42.2,25.4,0,17.8,0,Extreme Hot,2024,5,15
16-05-2024,42.7,26.5,0,18,0,Extreme Hot,2024,5,16
17-05-2024,44,28,0,16.3,2,Extreme Hot,2024,5,17
18-05-2024,44,27,0,26.6,1,Extreme Hot,2024,5,18
19-05-2024,44.8,27.7,0,26.4,1,Extreme Hot,2024,5,19
20-05-2024,43.6,29.1,0,28.3,3,Extreme Hot,2024,5,20
21-05-2024,42.6,29.1,0,15.8,0,Extreme Hot,2024,5,21
22-05-2024,41.1,29.8,0.3,24.4,51,Extreme Hot,2024,5,22
23-05-2024,41,30.5,0,22.9,1,Extreme Hot,2024,5,23
24-05-2024,40.8,30.4,0,20.6,0,Extreme Hot,2024,5,24
25-05-2024,44.3,30.5,0,27.4,1,Extreme Hot,2024,5,25
26-05-2024,46,29.5,0,25.9,0,Extreme Hot,2024,5,26
27-05-2024,45.7,30.1,0,22.1,1,Extreme Hot,2024,5,27
28-05-2024,45.8,28.9,0,19.2,0,Extreme Hot,2024,5,28
29-05-2024,45.7,31.1,0,17.9,3,Extreme Hot,2024,5,29
30-05-2024,45.8,33,0,25.2,3,Extreme Hot,2024,5,30
31-05-2024,45.8,28.5,0,25.5,2,Extreme Hot,2024,5,31
01-06-2024,44,31.3,0,26.4,3,Extreme Hot,2024,6,1
02-06-2024,41.4,30.5,0,20.7,3,Extreme Hot,2024,6,2
03-06-2024,44.4,29.5,0,20.2,2,Extreme Hot,2024,6,3
04-06-2024,43.1,30.9,0,24.1,1,Extreme Hot,2024,6,4
05-06-2024,41.7,30.1,0,25.4,2,Extreme Hot,2024,6,5
06-06-2024,40.8,28.1,0,20,1,Extreme Hot,2024,6,6
07-06-2024,42.2,28.9,0,22.4,3,Extreme Hot,2024,6,7
08-06-2024,40.2,28.3,0,25.6,3,Extreme Hot,2024,6,8
09-06-2024,42.2,28.3,0,19.8,0,Extreme Hot,2024,6,9
10-06-2024,43,27.9,0,22.2,2,Extreme Hot,2024,6,10
11-06-2024,43.2,28.9,0,20,1,Extreme Hot,2024,6,11
12-06-2024,44.1,28.8,0,18.2,0,Extreme Hot,2024,6,12
13-06-2024,44.8,29.6,0,28.1,1,Extreme Hot,2024,6,13
14-06-2024,43.3,32.8,0,31.5,3,Extreme Hot,2024,6,14
15-06-2024,43.3,32.2,0,28.3,0,Extreme Hot,2024,6,15
16-06-2024,44,32.8,0,25.1,0,Extreme Hot,2024,6,16
17-06-2024,44,33.7,0,26.8,1,Extreme Hot,2024,6,17
18-06-2024,44.2,34.5,0,30.9,1,Extreme Hot,2024,6,18
19-06-2024,41.3,33.7,0.8,32.1,53,Extreme Hot,2024,6,19
20-06-2024,39.2,25.5,4.9,14.5,63,Hot Sunny,2024,6,20
21-06-2024,38.2,25.4,2.1,28.2,61,Hot Sunny,2024,6,21
22-06-2024,38.5,29.9,0,12.3,3,Hot Sunny,2024,6,22
23-06-2024,39.5,30.1,0.3,15.5,51,Hot Sunny,2024,6,23
24-06-2024,39.5,31,1.7,15.1,61,Hot Sunny,2024,6,24
25-06-2024,36.6,29.8,4,15.3,63,Hot Sunny,2024,6,25
26-06-2024,34.3,26.8,23.3,19.4,65,Heavy Rainy,2024,6,26
27-06-2024,30.4,25.4,11.5,21.7,63,Rainy,2024,6,27
28-06-2024,30.5,25.6,20.9,14.8,63,Heavy Rainy,2024,6,28
29-06-2024,32.9,26.5,18.9,11.7,63,Rainy,2024,6,29
30-06-2024,34.8,26.8,11.9,15.6,65,Rainy,2024,6,30
01-07-2024,34.1,25.9,11.5,11.8,63,Rainy,2024,7,1
02-07-2024,33.6,26.4,14.1,14.9,63,Rainy,2024,7,2
03-07-2024,32.9,26,2.5,16.1,53,Sunny,2024,7,3
04-07-2024,31.6,25.5,7.3,11.3,61,Rainy,2024,7,4
05-07-2024,30.4,26.2,0.7,16.2,51,Sunny,2024,7,5
06-07-2024,33,26,1,15.8,51,Sunny,2024,7,6
07-07-2024,33.5,25.5,0.1,14.2,51,Sunny,2024,7,7
08-07-2024,33.2,25.2,0,11.4,3,Sunny,2024,7,8
09-07-2024,32.4,26.1,4.9,11.4,61,Sunny,2024,7,9
10-07-2024,34.1,26.5,11.3,14.8,63,Rainy,2024,7,10
11-07-2024,36.3,26.8,3.9,21,61,Hot Sunny,2024,7,11
12-07-2024,35.2,27,0.5,23.4,51,Hot Sunny,2024,7,12
13-07-2024,34.2,25.1,12.4,11.7,65,Rainy,2024,7,13
14-07-2024,34.8,27,0.3,8.5,51,Sunny,2024,7,14
15-07-2024,33.2,25.5,3,21.4,55,Sunny,2024,7,15
16-07-2024,34.2,25.6,17,15.5,63,Rainy,2024,7,16
17-07-2024,34.7,28.1,0.2,13.7,51,Sunny,2024,7,17
18-07-2024,34.7,27.6,2,12.1,53,Sunny,2024,7,18
19-07-2024,34.4,27.2,0.9,12,51,Sunny,2024,7,19
20-07-2024,35,27,0.2,13,51,Hot Sunny,2024,7,20
21-07-2024,34.8,27.2,1.9,16.3,55,Sunny,2024,7,21
22-07-2024,34.6,27.8,5,10.9,63,Sunny,2024,7,22
23-07-2024,34.8,27,4.3,14.9,63,Sunny,2024,7,23
24-07-2024,33.7,26.4,6.9,9.5,63,Rainy,2024,7,24
25-07-2024,34.7,27.2,0.6,11.1,51,Sunny,2024,7,25
26-07-2024,33,27.4,10.2,13,63,Rainy,2024,7,26
27-07-2024,34,28,4.5,16.1,63,Sunny,2024,7,27
28-07-2024,35.1,28.6,6,15.7,63,Rainy,2024,7,28
29-07-2024,35.7,28.3,0.3,15.8,51,Hot Sunny,2024,7,29
30-07-2024,36.4,29,0.1,13.7,51,Hot Sunny,2024,7,30
31-07-2024,37,26.5,116,17.4,65,Heavy Rainy,2024,7,31
01-08-2024,31.2,25.5,34.7,17.8,65,Heavy Rainy,2024,8,1
02-08-2024,32.2,25.5,3,17.6,55,Sunny,2024,8,2
03-08-2024,32.4,26,1.9,20.9,53,Sunny,2024,8,3
04-08-2024,33.5,26.9,0.1,25.9,51,Sunny,2024,8,4
05-08-2024,32.6,26.4,1.2,31,51,Sunny,2024,8,5
06-08-2024,31.8,26.4,0.1,14.7,51,Sunny,2024,8,6
07-08-2024,30,25.5,16.4,11.2,63,Rainy,2024,8,7
08-08-2024,31.5,25.5,10.8,12.3,61,Rainy,2024,8,8
09-08-2024,31.8,25.2,30.8,8.4,65,Heavy Rainy,2024,8,9
10-08-2024,31.2,24.9,16.7,9.8,63,Rainy,2024,8,10
11-08-2024,30.9,25.5,11.4,11.1,63,Rainy,2024,8,11
12-08-2024,30,25.5,10.9,13.6,63,Rainy,2024,8,12
13-08-2024,30.8,25.2,9.1,15.1,63,Rainy,2024,8,13
14-08-2024,30.6,25.9,7.8,10.8,63,Rainy,2024,8,14
15-08-2024,32.2,25.9,10.9,14.1,63,Rainy,2024,8,15
16-08-2024,32.3,25.5,15,15.5,63,Rainy,2024,8,16
17-08-2024,31.9,25.7,7.7,9.6,63,Rainy,2024,8,17
18-08-2024,32.7,26.2,2.3,14.7,55,Sunny,2024,8,18
19-08-2024,32.7,26.1,1.6,17,53,Sunny,2024,8,19
20-08-2024,31.6,26.4,4.3,12.7,61,Sunny,2024,8,20
21-08-2024,32,25,5.4,8.7,61,Rainy,2024,8,21
22-08-2024,32.8,24.7,7,10.7,63,Rainy,2024,8,22
23-08-2024,30.7,24.9,0.9,10.5,53,Sunny,2024,8,23
24-08-2024,31.5,25.3,8.8,16.6,63,Rainy,2024,8,24
25-08-2024,32.2,24.9,15.2,22,63,Rainy,2024,8,25
26-08-2024,31.5,26,3.8,22.7,61,Sunny,2024,8,26
27-08-2024,31.1,24.3,11.1,24.1,63,Rainy,2024,8,27
28-08-2024,30.2,24.2,7.9,16.2,63,Rainy,2024,8,28
29-08-2024,30.9,24.4,19.5,19.4,63,Rainy,2024,8,29
30-08-2024,31.2,25,7.5,9.1,63,Rainy,2024,8,30
31-08-2024,33.3,25.6,0,13.3,3,Sunny,2024,8,31
01-09-2024,33.5,25.9,0.1,13.9,51,Sunny,2024,9,1
02-09-2024,31.5,25.1,11.7,14.1,63,Rainy,2024,9,2
03-09-2024,31.5,25.4,17.8,13.4,65,Rainy,2024,9,3
04-09-2024,30.8,24.4,0.9,10.6,51,Sunny,2024,9,4
05-09-2024,31.5,24.8,2.9,12.8,55,Sunny,2024,9,5
06-09-2024,30.5,24.2,14.7,15.6,63,Rainy,2024,9,6
07-09-2024,30.4,24.1,23.6,11.8,63,Heavy Rainy,2024,9,7
08-09-2024,31.3,24.4,14.1,10.3,63,Rainy,2024,9,8
09-09-2024,32.7,25.1,3.4,13.2,63,Sunny,2024,9,9
10-09-2024,30.6,24.9,11.8,11.5,63,Rainy,2024,9,10
11-09-2024,31.6,25,26.7,16.6,65,Heavy Rainy,2024,9,11
12-09-2024,27.2,23.9,100.8,24.4,65,Heavy Rainy,2024,9,12
13-09-2024,30,23.3,54.7,22.7,65,Heavy Rainy,2024,9,13
14-09-2024,29.9,22.5,4.7,18.7,63,Sunny,2024,9,14
15-09-2024,31.2,22.5,0.1,19.8,51,Sunny,2024,9,15
16-09-2024,32.1,23.7,0,17.3,0,Sunny,2024,9,16
17-09-2024,31.5,23.9,0,11.6,3,Sunny,2024,9,17
18-09-2024,27.7,22.8,62.7,17.9,65,Heavy Rainy,2024,9,18
19-09-2024,29.8,22.8,3.7,15.7,63,Sunny,2024,9,19
20-09-2024,31,24,0,12.2,3,Sunny,2024,9,20
21-09-2024,31.6,24.8,0.2,9.2,51,Sunny,2024,9,21
22-09-2024,33,25.3,0,6.9,3,Sunny,2024,9,22
23-09-2024,33.3,25,0,10.7,0,Sunny,2024,9,23
24-09-2024,33.5,25.2,0,6.9,1,Sunny,2024,9,24
25-09-2024,33,26.4,0.4,16.1,51,Sunny,2024,9,25
26-09-2024,31.4,25.2,0.4,13.2,51,Sunny,2024,9,26
27-09-2024,30.9,24.8,0.8,16,51,Sunny,2024,9,27
28-09-2024,30.5,23,0,11.6,3,Sunny,2024,9,28
29-09-2024,30.6,22.6,0.3,10.1,51,Sunny,2024,9,29
30-09-2024,32.7,23.5,0,15.2,3,Sunny,2024,9,30
01-10-2024,33.2,24,0,14.9,0,Sunny,2024,10,1
02-10-2024,34.6,24.6,0,17.7,0,Sunny,2024,10,2
03-10-2024,33.9,24.5,0,18.4,0,Sunny,2024,10,3
04-10-2024,33.5,23.8,0,13.4,0,Sunny,2024,10,4
05-10-2024,33.5,24.2,0,17.8,1,Sunny,2024,10,5
06-10-2024,33.5,23.7,0,15.9,1,Sunny,2024,10,6
07-10-2024,32.3,21.9,0,9.1,0,Sunny,2024,10,7
08-10-2024,32.5,22.2,0,10,0,Sunny,2024,10,8
09-10-2024,32.2,20.5,0,14.8,0,Sunny,2024,10,9
10-10-2024,32.3,21,0,13.9,3,Sunny,2024,10,10
11-10-2024,31.6,19,0,13.7,2,Sunny,2024,10,11
12-10-2024,32,19.1,0,10.6,0,Sunny,2024,10,12
13-10-2024,32,19.7,0,8.7,3,Sunny,2024,10,13
14-10-2024,31.8,20.5,0,10.4,2,Sunny,2024,10,14
15-10-2024,31.9,19.4,0,13.1,0,Sunny,2024,10,15
16-10-2024,32.3,19.6,0,9,3,Sunny,2024,10,16
17-10-2024,32.8,20.6,0,9.2,3,Sunny,2024,10,17
18-10-2024,33.3,20.1,0,10.1,0,Sunny,2024,10,18
19-10-2024,33.7,21,0,9.9,0,Sunny,2024,10,19
20-10-2024,33,20.2,0,10.5,1,Sunny,2024,10,20
21-10-2024,32.3,20,0,9.1,0,Sunny,2024,10,21
22-10-2024,31.5,20,0,9.5,0,Sunny,2024,10,22
